Actual,Predicted_60_RF,Predicted_60_OLS,Predicted_80_OLS,Predicted_80_RF
28981,28935.57,28315.57018,24420.8028,25112.52
34030,38158.95,35783.20436,30697.73076,33220.16
18988,15458.51,16880.29562,13659.23551,15667.36
18986,22234.59,18835.99974,22760.09677,21736.15
38991,24115.53,23462.15996,30963.07981,27007.89
11991,7979.16,6259.875079,11526.07116,10614.39
2995,9202.38,9191.888732,1498.293219,6844.95
44888,43194.36,36824.53498,38239.93963,45088.63
11999,13902.42,16803.65373,14295.15498,13629.09
30500,18686.99,16706.47052,33618.39877,27335.39
35497,25129.58,26888.0506,32836.29656,32151.86
53379,26276.36,24689.86534,51279.08623,50156.24
45890,43367.16,35435.05325,36455.90291,45760.6
14495,20823.69,19762.18566,18239.21301,16293.07
22995,15315.18,16110.20354,22606.93367,17266.93
18997,7884.79,8154.981946,21843.0999,8415.97
28995,32022.37,33758.95378,33119.78316,30875.96
27500,36073.23,31726.3756,27829.03276,30208.83
24243,20350.65,25880.56162,24305.73636,21760.37
27923,32087.72,30840.5123,35671.92525,27120.81
22700,37592.67,36901.22857,23808.08503,23671.91
58730,42120.28,38080.01922,46391.09019,47108.1
19392,17423.23,22800.1909,21027.66349,22706.8
13500,17031.84,19366.93948,10584.3284,11093.54
26995,26516.13,26243.0888,23370.01129,19063.22
69900,40295.79,36184.22437,67603.96381,58168.83
42999,37985.55,34014.29077,35490.32427,37228.62
14976,23549.63,16817.13279,18205.24096,18042.04
17498,19998.49,17572.58854,18491.08476,15897.54
22295,19614.54,23190.4198,21449.0574,20699.74
18750,6643.26,4053.361757,22214.79463,8325.1
15720,14674.05,17959.84984,15645.19355,15651.48
3995,9641.49,3979.870409,5884.083647,6972.13
28000,39694.41,33783.90044,31374.09789,29358.43
11900,17964.55,22274.18057,13396.67327,12857.04
23108,25311.94,28046.38924,24827.00544,23545.26
18500,21787.28,22148.26215,18278.24611,16936.93
10988,14844.68,14317.47872,10403.81893,12556.24
28879,15317.24,21384.02327,26763.36409,20753.65
39722,23075.68,22949.98254,31627.39159,33692.9
15014,9096.85,7273.864076,14230.331,15567.94
57739,37620.66,34369.78,38305.14171,40411.01
30230,25168.38,27265.93478,29425.65211,27018.34
26990,25591.78,26292.42285,25956.45592,26853.62
18638,12002.51,12010.66325,15248.71563,13290.29
16995,16560.12,16749.68807,13152.36589,12854.92
13280,24208.57,23540.02867,14662.84641,13527.28
62489,20769.49,24547.22386,55015.23405,59806.15
18989,18329.67,15209.90697,13836.03709,15514.29
13495,11491.49,12549.82198,12665.60064,11664.33
29490,32982.74,28137.75312,28841.58095,27932.58
10500,17305.79,14229.18799,13027.26537,12371.59
10998,16452.91,18483.79993,10940.74444,13806.24
35980,27094.02,34398.14286,37946.55081,35983.39
11679,14791.37,19548.97336,13222.37229,12238.43
18484,10001.68,12614.17139,9534.42395,12705.41
29340,19738.76,22770.87248,28267.80975,24787.67
31980,18358.56,21654.06494,21646.87321,18514.78
57338,30445.14,44755.33292,47061.65575,35648.52
18595,11573.12,12419.89488,19132.25898,14531.84
24988,23493.81,22593.66286,27304.09869,24428.9
8745,18098.98,21203.63825,10812.27146,11908.1
6795,8912.36,9343.200704,2580.674114,10821.33
7994,5793.57,8986.629403,2772.377646,7599.01
8725,8595.62,8037.244005,7134.264304,5977.59
28725,29732.65,25673.03165,36972.04285,28754.66
16995,14164.12,20477.16491,21419.34322,15462.19
12995,20315.59,23632.73704,17850.58818,15231.02
11750,16910.89,21273.83043,12300.35386,14322.54
8999,8688.34,3498.334595,7498.222577,8658.67
12199,17827.87,23547.89369,15945.13042,16174.35
38980,23843.24,24813.237,32388.3183,34353.19
17981,20223,23810.22357,18915.56367,19758.61
15884,17064.29,21582.90635,17192.53231,16269.87
15995,10106.44,11528.21923,11163.19093,12948.58
16330,19036.25,18241.69111,15511.66159,15454.45
37998,28085.83,31458.25363,33339.2654,38038.17
17600,13994.77,15320.25494,16129.08554,17616.74
8995,17464.19,14694.33057,12770.64885,12622.99
41995,22488.41,24679.57392,38252.45233,22442.61
9991,14446.21,17985.50588,8904.825281,12665.27
24998,14164.19,16652.5915,28358.00216,25051.48
39700,39484,34067.65594,34147.89131,32835.12
13995,9600.91,17276.05743,15366.74734,15417.98
54988,27177.57,31607.07323,35749.40618,39493.72
6950,8093.08,5672.648838,-2587.802924,6143.04
14912,15252.11,23264.3461,14975.16875,15432.26
24500,18955.61,20527.65152,20663.19442,18654.58
23298,22749.17,16962.78375,19900.23376,18642.71
41555,41374.95,43503.19431,43694.49924,50703.34
9899,10035.85,9018.698989,7453.298093,9761.36
48995,38560.29,31444.11084,42936.95776,47502.62
54977,52874.33,47020.64833,48471.80206,56128.87
13500,20136.31,18033.92282,13059.86546,16092
15990,16248.02,20422.2517,13791.36263,16185.54
24991,23408.67,24694.87802,22977.81523,21078.05
5114,14171.28,8165.050298,5790.852395,7239.01
21431,15192.18,16554.18577,22342.33191,21898.89
27950,21829.79,26556.27006,28641.89562,21509.29
22999,24673.44,26607.59741,23130.45141,22077.19
27998,33502.65,34018.91765,34791.58968,42411.58
9988,18298.44,20820.88994,8657.415515,14035.31
11590,15545.9,16929.3706,10610.48017,10370.65
13998,16286.2,19252.2578,16150.20094,16081.22
32591,19788.72,25442.14799,32012.16098,28859.99
23889,24433.56,27350.38355,26101.96934,26355.62
30500,21381.53,23424.75473,30066.55281,31786.63
18555,23673.53,26727.05564,19540.73272,20147.52
48819,72416.86,46971.8003,46579.45138,71142.71
30532,36563.82,35048.65329,35387.25892,34869.65
31500,28243.98,27609.18779,28897.18248,27993.59
55991,29828.38,29844.07993,56682.05124,59413.99
21888,22970.75,26072.59047,23549.8782,22743.09
7200,8910.28,6976.848623,5252.319175,8787.71
21998,34067.84,29079.79165,26944.37762,33612.31
14101,22460.84,23608.87771,17606.78927,14472.34
23976,21707.55,23168.40541,22262.42868,21391.84
24997,25832.73,23270.26626,26015.09284,26309.69
14384,21474.49,23907.23954,14872.77244,16110.18
30289,34257.52,32610.67915,35043.12562,34481.99
31995,23665.06,21492.54,28282.17049,32217.79
34750,20448.2,23625.35051,31987.18682,33976.51
39500,24450.33,32519.13887,35178.23205,31916.18
29988,27190.38,27368.11542,31625.92766,30527.08
9696,19313.43,18698.71498,9461.521364,12327.35
23998,30505.2,28416.71839,23063.95086,24828.82
16998,17270.7,20545.79303,16489.53909,15796.01
41537,30077,29917.95755,38470.66825,41331.76
6982,9273.42,3417.213269,7559.842663,9257.99
27999,27834.71,29738.13604,32195.16419,27286.25
2495,5576.01,-1566.339325,-3110.177971,4075.3
13164,16975.69,17638.21063,9561.126494,14053.31
20000,15310.87,16964.50739,22689.24297,18884.63
18994,12066.25,18742.89011,19722.80296,12400.94
37230,42422.26,29539.0209,40267.0296,42265.67
28970,31654.23,31033.11868,31795.47486,31906.92
36995,11427.6,10394.01768,21979.06427,21467.04
14490,12323.83,20141.74533,14856.99721,12465.6
24950,20181.33,20779.8221,27888.27013,22976.19
9988,9119.18,12870.22431,11958.47735,11928.63
39992,18484.8,22942.39028,30564.68364,29768.5
23877,19388.47,22279.98572,24185.09772,24270.55
6498,10998.22,10942.24388,6112.247936,6794.35
18950,16168.82,19011.13531,18576.71974,17794.19
29995,31282.12,32406.43452,29046.51583,30295.98
37000,27362.02,29772.85991,35165.35482,33904.52
17881,19908.8,21023.58667,19892.3768,19298.16
16700,12202.25,10445.32727,17742.37901,14464.52
39997,28387.21,31123.69482,35687.37103,36958.7
15995,13215.65,17016.5733,18680.9114,15839.64
31997,14031,20071.88673,22823.58417,13862.73
12798,27452.08,23911.39815,13237.33266,19244.46
20888,17940.65,22494.79697,21187.7357,19651.33
16897,20931.46,19641.49608,16537.27562,16923.17
7750,13075.03,10024.71422,9542.985214,8525.55
7946,13635.27,14762.3884,10925.15685,12136.65
33735,45882.22,35878.44133,37413.40554,41862.63
11195,15992.93,20083.93832,13615.98203,12488.36
28998,30496.31,27172.79957,33098.66109,28331.68
23997,22945.62,23593.6105,23081.94412,20934.75
31999,28334.86,27190.02567,29600.76459,29040.03
18900,20267.68,21369.5687,19798.32963,17448.75
25998,30917.75,26703.03837,28797.31308,28934.12
13500,14355.43,13565.00014,14204.9939,12742.75
32972,23284.98,19456.17355,32604.58121,35634.39
36969,36641.15,36553.87687,37853.41617,35309.58
32995,22616.93,22471.20536,29754.62083,24282.54
10100,15656.96,14239.51841,9250.158523,11565.4
25000,15826.48,19949.30703,21815.24286,18173.07
34991,35249.2,32624.90677,31997.36253,32382.09
24500,18648.47,18885.01123,27109.95844,21522.36
7995,12221.17,9252.041496,6395.252926,9446.1
43999,32655.08,31899.89879,42683.95007,45407.28
15900,13178.85,17464.41363,15219.29759,14239.17
17891,19421.78,22200.42769,17938.08179,16782.6
18581,28130.03,24228.69188,19416.27094,19953.38
15999,30485.28,26583.28886,27627.58976,27568.76
19495,18188.23,20257.11962,20983.56786,18257.39
18397,27789.57,24463.56752,19902.99194,20362.17
14750,23163,21483.59701,16569.71144,16523.46
11000,14346.55,14293.85705,11178.95824,14834.07
33998,29327.4,31351.60408,34475.6461,33422.73
27997,29031.54,29004.46347,28361.88876,27795.91
13332,21183.4,22650.16625,14724.80828,14312.3
21250,23729.41,23630.09853,25426.12463,23833.42
20000,24489.25,23669.08057,19018.90017,19417.56
17600,25632.89,26406.73031,18167.0792,17844.3
40985,24832.22,26997.43464,41142.71781,41998.46
10394,10630.16,9246.451946,11989.3751,11175.07
32895,32704.68,31878.69021,33012.39765,35744.21
14891,16506.9,19478.344,16399.16091,16470.42
14700,15060.65,20905.64316,13171.67633,16829.25
19187,17212.46,20200.85708,24719.70486,20021.36
44787,32626.8,33600.71998,43606.39108,41134.32
28991,25425.12,28609.55708,30286.49079,30392.53
43997,34038.94,34296.04338,38920.68343,38676.56
16777,19166.38,21054.22997,18415.73999,16328.9
29500,19492.5,22252.11619,27801.82942,27276.45
19497,18257.17,18363.51559,19317.67726,18380.11
27999,35967.38,36163.31793,36478.77536,36003.3
9400,15885.76,19159.64069,13233.31201,13319.85
17563,21104.86,21580.9522,20857.70887,18408.23
5991,9316.32,9309.219931,7350.539213,9743.22
14689,21319.41,26036.92965,15573.87883,14796.41
17995,18859.11,24797.62661,18519.83744,21531.77
10888,12594.16,10993.31326,12707.47513,8477.35
20432,15273.11,14737.01174,22323.12998,16337.02
11888,22516.79,21487.08168,14118.60864,10874.89
23968,22686.41,21399.31928,24482.2135,19043.57
17991,15280.85,14511.26891,18192.97945,19862.28
45385,39101.88,32905.7293,43646.95744,51847.01
35500,18456.4,20758.02313,34839.11593,16572.15
51997,36913.43,37541.10625,47251.06552,51641.22
21766,16834.72,20090.152,21760.2148,21295.94
14995,20314.86,19729.52299,13761.19093,16020.53
9995,7274.61,5906.534937,9094.721475,9469.58
17999,16420.81,20453.8326,23037.4642,18790.75
14975,9853.95,9280.757402,17090.03082,14628.28
16705,19008.93,20949.86287,20184.40082,19263.55
18000,21034.67,19066.12031,17332.63885,17387.09
15200,17865.45,21170.08731,17921.46501,15692.3
10999,14325.71,13096.31793,7671.767123,8620.73
8375,8674.46,7823.516721,10489.24119,8014.9
23500,22636.78,25235.48666,25801.5333,24670.3
10481,9706.11,17216.04756,14791.74303,10108.58
25754,27549.25,27883.91178,25163.77207,27532.16
17990,22314.76,24842.50455,20877.58805,29168.43
9777,9779.61,6573.110863,12130.43346,8101.88
7995,9540.68,6774.783954,6171.711567,9973.77
11488,14230.11,13091.39481,10826.08106,11888.63
20990,19061.29,23246.13184,26484.27334,25822.01
13992,28190.7,23186.71034,16951.48415,17022.24
33900,19622.11,21798.24439,34409.50332,29136.92
7999,12020.8,19475.84593,15985.38579,11146.56
33829,35814.56,34945.84058,35951.80772,35472.86
6400,8691.41,8517.451682,3985.458162,8847.94
17500,32156.69,20800.52302,17914.85634,19190.34
5999,8993.33,8135.260923,9692.542023,5621.34
31688,21398.32,23777.72952,33561.68699,32712.89
11885,21511.89,22493.83225,13153.31782,12522.72
50300,32422.6,27213.86723,44317.75829,47141.12
12900,20910.74,20505.15695,14972.38569,14972.19
24750,21452.39,22525.76766,24760.87061,23147.63
33918,42078.14,39595.61849,39397.97469,37364.18
19458,15707.61,14407.58521,21059.94341,18645.18
20390,20934.81,19691.02247,21763.78629,19447.17
13000,18097.35,17114.11946,13275.78823,12186.61
21000,14488.73,18755.72422,26184.93016,25580.22
5500,10197.04,7926.012162,6508.007069,6996.29
42961,23103.63,20221.11838,46183.17696,43700.46
29000,18085.03,20006.42325,31244.56546,20580.37
22985,15620.27,18835.22643,24919.62385,17080.32
46199,36698.56,37539.19867,48790.96325,54856.55
34499,40832.07,40405.33136,39137.1898,33371.46
23866,24834.4,24829.0814,22085.84486,22720.56
37900,40882.27,36371.9888,37619.98072,36068.98
8996,13316.9,9674.170878,7563.651853,9444.84
35830,20078.7,23066.39666,33725.71525,35316.93
12495,15521.96,15213.66479,8656.733506,10482.88
14256,8637.1,9072.514885,16219.35066,10097.56
22900,24758.59,23780.55575,22703.73536,22071.13
10987,10543.36,8499.652332,11015.02291,9238.68
12500,25685.78,19459.24107,14948.30294,12940.73
44852,29163.35,31000.16192,37164.00627,31513.92
27795,16299.48,14749.29237,26293.17279,25607.07
21000,18352.9,22558.1112,21929.33565,20663.25
20330,15144.83,18841.17146,20246.09604,17672.28
14995,25714.06,28847.49039,18558.06823,19777.42
17206,9983.43,9942.61956,17571.19314,12680.04
22990,21904.04,26189.11169,19446.66606,23493.04
11991,12547.33,12218.82005,10438.56952,10903.3
21480,16392.87,18045.07142,23798.94159,23419.37
26990,26168.29,27862.74887,26441.97606,24706.46
24995,25991.23,22650.47343,24207.37483,23331.61
19995,25803.62,29890.37713,22785.83894,21888.32
12995,17607.85,21925.54209,14371.24351,16880.32
12629,15729.94,18306.68586,15756.16071,16975.45
22000,15741.44,22061.31196,29786.71397,30213.4
13995,20745.28,22448.71012,14620.85496,16791.28
11954,21155.46,20060.54584,12727.44115,16456.29
9999,6175.2,7456.843205,-1658.561071,7891.47
8995,12033.99,15690.20549,10985.67903,10275.39
41995,38059.82,38399.40619,36459.02507,37395.02
23100,19161.83,26760.44773,22496.797,23299.37
13593,17021.74,22100.80201,13776.8214,12150.2
16500,16008.67,18921.64613,16406.04318,16115.9
20000,19078.27,19751.54778,21568.34196,22229.75
11798,9070.01,9857.1591,11831.88988,10239.38
39999,34304.59,32286.1538,39368.07957,39333.48
26750,20771.19,16908.29398,26766.98759,28098.88
15800,18380.04,15169.842,13269.69535,12722.19
16809,20019.7,16765.6135,14308.44477,16538.88
26884,29476.28,29639.55911,28478.35987,30621.48
14400,19917.06,21320.89143,16299.04036,17848.07
27987,34787.34,33002.92305,23693.38598,27830.44
17600,23540.92,25586.49946,17928.86835,17977.88
18450,21130.17,22222.39693,20851.3955,18686.46
15399,19954.98,20294.3281,18312.54677,18152.42
16999,21579.42,23897.1421,14744.90621,18517.75
12995,8098.95,8093.825301,13255.81849,8594.78
29875,21689.51,34685.96576,36088.95624,25663.4
30130,12159.42,10780.15056,22766.16527,19857.17
10508,9416.64,5417.324695,7565.378078,10848.59
9991,19578.99,16614.27354,9139.251903,20244.06
27943,25160.55,29038.83384,28994.01426,25969.74
19900,13314.16,17937.57826,17588.96826,12900.93
29208,21011.35,20904.0918,28937.94409,30684.62
11950,16093.78,14879.19929,12235.12009,12651.98
22444,21581.02,22517.7664,21973.83021,18465
15825,23533.31,22289.02154,20531.04689,16751.5
26400,25975.47,24749.34536,30937.21518,25500.46
37440,30155.33,31625.88075,32987.83432,33853.97
28994,22795.91,22055.66342,26453.36683,27067.65
11495,12458.84,12972.08164,15022.74523,12242.85
16988,14240.14,14370.01637,13113.38869,12618.2
27891,27545.48,25913.30526,28300.18107,27861.5
16995,15908.96,15975.09361,15070.49851,13667.66
10195,15553.04,11880.67863,10677.40812,11319.23
11895,9888.18,9445.894926,7589.515024,9469.55
17995,15566.86,19586.04986,22168.36297,16664.33
18400,16679.94,17819.44196,19030.33027,17331.73
20888,18348.86,22509.72414,24262.20444,23039.74
39950,20854.22,21774.88584,44993.16466,18308.58
42966,49151.23,37508.9928,33237.23362,43446.85
20500,32516.64,24834.11105,23545.54084,20480.09
8533,13291.6,15308.55667,8831.88665,12480.54
37599,20190.5,24153.66442,33184.99464,37923.44
14600,16900.44,17649.53846,14260.36511,13558.54
12582,16088.01,13606.03578,9611.095312,13083.07
23991,25036.37,27426.67448,29488.41517,25061.61
26597,22504.56,23217.20953,27579.18646,20511.84
25888,20628.46,17689.32895,24602.6897,23142.49
17457,22573.33,21476.05118,16564.2853,15705.16
14995,13254.83,12770.42872,13391.2289,14033.21
34990,32280.79,32899.84305,33898.93369,38804.38
2999,7479.45,18518.51948,7150.756367,5914.06
1995,10696.76,4524.489609,-1440.088115,5260.81
21684,24962.53,23956.22671,22772.54804,26332.58
17999,22457.12,21567.56472,21117.01077,19512.98
16988,26807.91,27504.74669,17977.98435,21677.25
11988,6640.58,11182.35396,17995.48612,7817.07
19976,22568.08,23489.00575,21450.66946,19919.77
49435,43057.42,18527.44187,49912.80411,45903.45
13581,15744.31,17147.764,14028.0017,13751.86
15675,18761.86,18966.11357,15017.83676,14601.61
16700,22691.64,23401.47347,17501.16466,17872.34
15723,20209.75,19607.25138,20691.66966,19236.91
31900,20713.36,20686.18157,31944.7475,30472.64
22777,23465.25,27485.01301,27809.09354,25064.55
16491,26619.36,27468.4951,16640.79513,13322.09
26999,21879.51,26456.84926,25352.02831,25468.17
14684,11685.21,9649.333,14010.96822,11718.55
15300,28659.98,26717.71538,17010.59258,15238.79
9244,11382.63,7469.56064,10699.78875,11256.01
61499,44941.37,44956.29169,46003.28026,46120.87
22410,20910.94,21927.32109,21983.05055,21585.23
22980,20364.94,23404.60497,22125.77581,20027.43
10500,12866.35,12295.72009,12273.82993,10741.18
23989,24697.94,23853.32066,26020.51033,24446.92
8995,11502.28,10624.15607,6070.420051,10312.16
38183,39685.54,32870.72844,35904.83342,34621.84
24888,18457.12,25684.62474,28761.13681,26080.06
29975,14183.04,12950.33172,24714.80399,10953.04
23178,32833.5,28138.53026,22932.43396,24391.01
19900,18172.17,20988.52657,17624.38714,18632.91
14978,18246.13,20612.63776,16026.10793,17109.51
12350,11433.08,12385.38878,20070.88433,15157.09
24200,28861.72,31775.37458,32508.90365,30230.84
25811,23553.06,23797.40298,24421.91028,18052.11
19299,23741.72,22647.53671,24550.73094,22260.14
5450,10686.81,5340.035456,5163.038082,5660.9
14395,11612.77,19163.02562,14590.98517,11283.76
6500,9170.99,10531.51551,2335.267168,8544.57
46999,30046.04,28060.76542,34663.23731,33273.65
8758,10968.43,11226.51035,13035.10859,9114.8
